"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Residual mortality",1984,-1,"Grey gurnard",3,0
"Residual mortality",2003,-1,"Grey gurnard",3,0
"Residual mortality",1988,-1,"Grey gurnard",3,0
"Residual mortality",2011,-1,"Grey gurnard",3,0
"Residual mortality",1983,-1,"Grey gurnard",3,0
"Residual mortality",1979,-1,"Grey gurnard",3,0
"Residual mortality",2001,-1,"Grey gurnard",3,0
"Residual mortality",2000,-1,"Grey gurnard",3,0
"Residual mortality",2012,-1,"Grey gurnard",3,0
"Residual mortality",1980,-1,"Grey gurnard",3,0
"Residual mortality",1989,-1,"Sea birds",1,0
"Residual mortality",2019,-1,"Sea birds",1,0
"Residual mortality",1974,-1,"Sea birds",1,0
"Residual mortality",2004,-1,"Sea birds",1,0
"Residual mortality",2003,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Sea birds",1,0
"Residual mortality",2005,-1,"Sea birds",1,0
"Residual mortality",1986,-1,"Sea birds",1,0
"Residual mortality",1995,-1,"Sea birds",1,0
"Residual mortality",2002,-1,"Sea birds",1,0
"Residual mortality",2017,-1,"Sea birds",1,0
"Residual mortality",2007,-1,"Sea birds",1,0
"Residual mortality",1985,-1,"Sea birds",1,0
"Residual mortality",1993,-1,"Sea birds",1,0
"Residual mortality",1975,-1,"Sea birds",1,0
"Residual mortality",1976,-1,"Sea birds",1,0
"Residual mortality",2012,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Sea birds",1,0
"Residual mortality",2010,-1,"Sea birds",1,0
"Residual mortality",1994,-1,"Sea birds",1,0
"Residual mortality",2016,-1,"Sea birds",1,0
"Residual mortality",1977,-1,"Sea birds",1,0
"Residual mortality",2013,-1,"Sea birds",1,0
"Residual mortality",2006,-1,"Sea birds",1,0
"Residual mortality",1987,-1,"Sea birds",1,0
"Residual mortality",2001,-1,"Sea birds",1,0
"Residual mortality",1998,-1,"Sea birds",1,0
"Residual mortality",1992,-1,"Sea birds",1,0
"Residual mortality",1990,-1,"Sea birds",1,0
"Residual mortality",1979,-1,"Sea birds",1,0
"Residual mortality",2015,-1,"Sea birds",1,0
"Residual mortality",1997,-1,"Sea birds",1,0
"Residual mortality",2014,-1,"Sea birds",1,0
"Residual mortality",2008,-1,"Sea birds",1,0
"Residual mortality",2000,-1,"Sea birds",1,0
"Residual mortality",1983,-1,"Sea birds",1,0
"Residual mortality",1988,-1,"Sea birds",1,0
"Residual mortality",1982,-1,"Sea birds",1,0
"Residual mortality",1980,-1,"Sea birds",1,0
"Residual mortality",1991,-1,"Sea birds",1,0
"Residual mortality",1981,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Sea birds",1,0
"Residual mortality",1996,-1,"Sea birds",1,0
"Residual mortality",2018,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Sea birds",1,0
"Residual mortality",2011,-1,"Sea birds",1,0
"Residual mortality",2004,-1,"Sea birds",1,0
"Residual mortality",1995,-1,"Sea birds",1,0
"Residual mortality",1998,-1,"Sea birds",1,0
"Residual mortality",1985,-1,"Sea birds",1,0
"Residual mortality",1997,-1,"Sea birds",1,0
"Residual mortality",1993,-1,"Sea birds",1,0
"Residual mortality",2005,-1,"Sea birds",1,0
"Residual mortality",1986,-1,"Sea birds",1,0
"Residual mortality",2014,-1,"Sea birds",1,0
"Residual mortality",1974,-1,"Sea birds",1,0
"Residual mortality",1977,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Sea birds",1,0
"Residual mortality",2012,-1,"Sea birds",1,0
"Residual mortality",2017,-1,"Sea birds",1,0
"Residual mortality",1975,-1,"Sea birds",1,0
"Residual mortality",2003,-1,"Sea birds",1,0
"Residual mortality",1989,-1,"Sea birds",1,0
"Residual mortality",2006,-1,"Sea birds",1,0
"Residual mortality",2013,-1,"Sea birds",1,0
"Residual mortality",2015,-1,"Sea birds",1,0
"Residual mortality",2002,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Sea birds",1,0
"Residual mortality",2016,-1,"Sea birds",1,0
"Residual mortality",2001,-1,"Sea birds",1,0
"Residual mortality",1976,-1,"Sea birds",1,0
"Residual mortality",1994,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Sea birds",1,0
"Residual mortality",1979,-1,"Sea birds",1,0
"Residual mortality",2019,-1,"Sea birds",1,0
"Residual mortality",2007,-1,"Sea birds",1,0
"Residual mortality",1992,-1,"Sea birds",1,0
"Residual mortality",1981,-1,"Sea birds",1,0
"Residual mortality",1980,-1,"Sea birds",1,0
"Residual mortality",1988,-1,"Sea birds",1,0
"Residual mortality",1987,-1,"Sea birds",1,0
"Residual mortality",2010,-1,"Sea birds",1,0
"Residual mortality",2000,-1,"Sea birds",1,0
"Residual mortality",1991,-1,"Sea birds",1,0
"Residual mortality",1996,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Sea birds",1,0
"Residual mortality",1982,-1,"Sea birds",1,0
"Residual mortality",1990,-1,"Sea birds",1,0
"Residual mortality",1983,-1,"Sea birds",1,0
"Residual mortality",2018,-1,"Sea birds",1,0
"Residual mortality",2008,-1,"Sea birds",1,0
"Residual mortality",2011,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Grey.seal",5,0
"Residual mortality",2008,-1,"Grey.seal",5,0
"Residual mortality",1987,-1,"Grey.seal",5,0
"Residual mortality",2010,-1,"Grey.seal",5,0
"Residual mortality",1986,-1,"Grey.seal",5,0
"Residual mortality",2001,-1,"Grey.seal",5,0
"Residual mortality",1989,-1,"Grey.seal",5,0
"Residual mortality",2011,-1,"Grey.seal",5,0
"Residual mortality",2000,-1,"Grey.seal",5,0
"Residual mortality",2004,-1,"Grey.seal",5,0
"Residual mortality",1983,-1,"Grey.seal",5,0
"Residual mortality",1985,-1,"Grey.seal",5,0
"Residual mortality",1992,-1,"Grey.seal",5,0
"Residual mortality",1988,-1,"Grey.seal",5,0
"Residual mortality",1991,-1,"Grey.seal",5,0
"Residual mortality",1990,-1,"Grey.seal",5,0
"Residual mortality",2002,-1,"Grey.seal",5,0
"Residual mortality",2007,-1,"Grey.seal",5,0
"Residual mortality",1977,-1,"Grey.seal",5,0
"Residual mortality",2005,-1,"Grey.seal",5,0
"Residual mortality",2019,-1,"Grey.seal",5,0
"Residual mortality",1999,-1,"Grey.seal",5,0
"Residual mortality",2018,-1,"Grey.seal",5,0
"Residual mortality",1978,-1,"Grey.seal",5,0
"Residual mortality",2013,-1,"Grey.seal",5,0
"Residual mortality",1998,-1,"Grey.seal",5,0
"Residual mortality",1996,-1,"Grey.seal",5,0
"Residual mortality",2017,-1,"Grey.seal",5,0
"Residual mortality",1974,-1,"Grey.seal",5,0
"Residual mortality",1997,-1,"Grey.seal",5,0
"Residual mortality",2003,-1,"Grey.seal",5,0
"Residual mortality",1976,-1,"Grey.seal",5,0
"Residual mortality",1979,-1,"Grey.seal",5,0
"Residual mortality",1980,-1,"Grey.seal",5,0
"Residual mortality",1995,-1,"Grey.seal",5,0
"Residual mortality",1984,-1,"Grey.seal",5,0
"Residual mortality",2014,-1,"Grey.seal",5,0
"Residual mortality",1982,-1,"Grey.seal",5,0
"Residual mortality",1994,-1,"Grey.seal",5,0
"Residual mortality",2006,-1,"Grey.seal",5,0
"Residual mortality",2015,-1,"Grey.seal",5,0
"Residual mortality",1993,-1,"Grey.seal",5,0
"Residual mortality",1975,-1,"Grey.seal",5,0
"Residual mortality",2012,-1,"Grey.seal",5,0
"Residual mortality",1981,-1,"Grey.seal",5,0
"Residual mortality",2016,-1,"Grey.seal",5,0
"Residual mortality",1979,-1,"Sea birds",1,0
"Residual mortality",1980,-1,"Sea birds",1,0
"Residual mortality",1998,-1,"Sea birds",1,0
"Residual mortality",1974,-1,"Sea birds",1,0
"Residual mortality",1975,-1,"Sea birds",1,0
"Residual mortality",1981,-1,"Sea birds",1,0
"Residual mortality",1992,-1,"Sea birds",1,0
"Residual mortality",1994,-1,"Sea birds",1,0
"Residual mortality",1976,-1,"Sea birds",1,0
"Residual mortality",1977,-1,"Sea birds",1,0
"Residual mortality",1991,-1,"Sea birds",1,0
"Residual mortality",1989,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Sea birds",1,0
"Residual mortality",1995,-1,"Sea birds",1,0
"Residual mortality",1993,-1,"Sea birds",1,0
"Residual mortality",1990,-1,"Sea birds",1,0
"Residual mortality",2005,-1,"Sea birds",1,0
"Residual mortality",2007,-1,"Sea birds",1,0
"Residual mortality",1997,-1,"Sea birds",1,0
"Residual mortality",1982,-1,"Sea birds",1,0
"Residual mortality",1996,-1,"Sea birds",1,0
"Residual mortality",2010,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Sea birds",1,0
"Residual mortality",2004,-1,"Sea birds",1,0
"Residual mortality",2001,-1,"Sea birds",1,0
"Residual mortality",1988,-1,"Sea birds",1,0
"Residual mortality",1987,-1,"Sea birds",1,0
"Residual mortality",2008,-1,"Sea birds",1,0
"Residual mortality",1983,-1,"Sea birds",1,0
"Residual mortality",2000,-1,"Sea birds",1,0
"Residual mortality",2011,-1,"Sea birds",1,0
"Residual mortality",1986,-1,"Sea birds",1,0
"Residual mortality",2019,-1,"Sea birds",1,0
"Residual mortality",2003,-1,"Sea birds",1,0
"Residual mortality",2002,-1,"Sea birds",1,0
"Residual mortality",1985,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Sea birds",1,0
"Residual mortality",2014,-1,"Sea birds",1,0
"Residual mortality",2013,-1,"Sea birds",1,0
"Residual mortality",2012,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Sea birds",1,0
"Residual mortality",2018,-1,"Sea birds",1,0
"Residual mortality",2015,-1,"Sea birds",1,0
"Residual mortality",2006,-1,"Sea birds",1,0
"Residual mortality",2017,-1,"Sea birds",1,0
"Residual mortality",2016,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Habour porpoise",6,0
"Residual mortality",2015,-1,"Habour porpoise",6,0
"Residual mortality",2006,-1,"Habour porpoise",6,0
"Residual mortality",1975,-1,"Habour porpoise",6,0
"Residual mortality",2016,-1,"Habour porpoise",6,0
"Residual mortality",1985,-1,"Habour porpoise",6,0
"Residual mortality",1998,-1,"Habour porpoise",6,0
"Residual mortality",2017,-1,"Habour porpoise",6,0
"Residual mortality",1988,-1,"Habour porpoise",6,0
"Residual mortality",1974,-1,"Habour porpoise",6,0
"Residual mortality",1997,-1,"Habour porpoise",6,0
"Residual mortality",1979,-1,"Habour porpoise",6,0
"Residual mortality",1986,-1,"Habour porpoise",6,0
"Residual mortality",1993,-1,"Habour porpoise",6,0
"Residual mortality",2012,-1,"Habour porpoise",6,0
"Residual mortality",1977,-1,"Habour porpoise",6,0
"Residual mortality",1980,-1,"Habour porpoise",6,0
"Residual mortality",2013,-1,"Habour porpoise",6,0
"Residual mortality",1990,-1,"Habour porpoise",6,0
"Residual mortality",1989,-1,"Habour porpoise",6,0
"Residual mortality",1994,-1,"Habour porpoise",6,0
"Residual mortality",1991,-1,"Habour porpoise",6,0
"Residual mortality",1978,-1,"Habour porpoise",6,0
"Residual mortality",1976,-1,"Habour porpoise",6,0
"Residual mortality",2014,-1,"Habour porpoise",6,0
"Residual mortality",1981,-1,"Habour porpoise",6,0
"Residual mortality",2018,-1,"Habour porpoise",6,0
"Residual mortality",1987,-1,"Habour porpoise",6,0
"Residual mortality",2005,-1,"Habour porpoise",6,0
"Residual mortality",1982,-1,"Habour porpoise",6,0
"Residual mortality",1996,-1,"Habour porpoise",6,0
"Residual mortality",2008,-1,"Habour porpoise",6,0
"Residual mortality",1992,-1,"Habour porpoise",6,0
"Residual mortality",2019,-1,"Habour porpoise",6,0
"Residual mortality",2010,-1,"Habour porpoise",6,0
"Residual mortality",1995,-1,"Habour porpoise",6,0
"Residual mortality",2004,-1,"Habour porpoise",6,0
"Residual mortality",2001,-1,"Habour porpoise",6,0
"Residual mortality",1983,-1,"Habour porpoise",6,0
"Residual mortality",2009,-1,"Habour porpoise",6,0
"Residual mortality",2011,-1,"Habour porpoise",6,0
"Residual mortality",2007,-1,"Habour porpoise",6,0
"Residual mortality",2000,-1,"Habour porpoise",6,0
"Residual mortality",2003,-1,"Habour porpoise",6,0
"Residual mortality",2002,-1,"Habour porpoise",6,0
"Residual mortality",1999,-1,"Habour porpoise",6,0
"Residual mortality",1989,-1,"Haddock",10,24358.4096537918
"Residual mortality",2019,-1,"Haddock",10,34971.0699232711
"Residual mortality",1994,-1,"Haddock",10,60916.1003799135
"Residual mortality",1975,-1,"Haddock",10,151737.639552275
"Residual mortality",1990,-1,"Haddock",10,20776.8351262692
"Residual mortality",1976,-1,"Haddock",10,109309.800512195
"Residual mortality",2014,-1,"Haddock",10,18083.4486680115
"Residual mortality",1984,-1,"Haddock",10,90281.7054451491
"Residual mortality",2017,-1,"Haddock",10,26200.7321867295
"Residual mortality",1998,-1,"Haddock",10,38792.2991940735
"Residual mortality",2002,-1,"Haddock",10,72913.6807155468
"Residual mortality",1999,-1,"Haddock",10,42573.3666055183
"Residual mortality",2010,-1,"Haddock",10,35833.2838649939
"Residual mortality",1997,-1,"Haddock",10,50179.1490149554
"Residual mortality",2015,-1,"Haddock",10,22471.5441237384
"Residual mortality",2013,-1,"Haddock",10,21218.9832711881
"Residual mortality",2009,-1,"Haddock",10,26372.3942622106
"Residual mortality",1996,-1,"Haddock",10,64754.1981623849
"Residual mortality",2005,-1,"Haddock",10,30664.1647446027
"Residual mortality",1993,-1,"Haddock",10,53695.9285978365
"Residual mortality",1988,-1,"Haddock",10,46594.9584329878
"Residual mortality",1983,-1,"Haddock",10,87131.6951899038
"Residual mortality",2007,-1,"Haddock",10,38259.995079629
"Residual mortality",2001,-1,"Haddock",10,115398.153376464
"Residual mortality",2016,-1,"Haddock",10,24883.3074727497
"Residual mortality",1995,-1,"Haddock",10,73657.7167437433
"Residual mortality",1992,-1,"Haddock",10,43785.8322885882
"Residual mortality",2008,-1,"Haddock",10,30900.3433112825
"Residual mortality",1987,-1,"Haddock",10,65216.3344316256
"Residual mortality",2011,-1,"Haddock",10,32762.8964106961
"Residual mortality",1974,-1,"Haddock",10,131137.775211846
"Residual mortality",2004,-1,"Haddock",10,29738.1702322039
"Residual mortality",2018,-1,"Haddock",10,24834.0830557412
"Residual mortality",1986,-1,"Haddock",10,66997.8783369345
"Residual mortality",1991,-1,"Haddock",10,28378.8421795173
"Residual mortality",1980,-1,"Haddock",10,119368.814065204
"Residual mortality",1978,-1,"Haddock",10,53823.2084440775
"Residual mortality",1981,-1,"Haddock",10,116895.56077607
"Residual mortality",1982,-1,"Haddock",10,100148.795538137
"Residual mortality",2003,-1,"Haddock",10,45827.266494001
"Residual mortality",2012,-1,"Haddock",10,27179.490311387
"Residual mortality",1977,-1,"Haddock",10,59942.8973230988
"Residual mortality",1985,-1,"Haddock",10,76835.2668020411
"Residual mortality",2006,-1,"Haddock",10,39419.9988399455
"Residual mortality",2000,-1,"Haddock",10,94246.123001237
"Residual mortality",1979,-1,"Haddock",10,82950.2257198067
"Residual mortality",1989,-1,"Hake",7,0
"Residual mortality",1977,-1,"Hake",7,0
"Residual mortality",1990,-1,"Hake",7,0
"Residual mortality",1987,-1,"Hake",7,0
"Residual mortality",1996,-1,"Hake",7,0
"Residual mortality",1974,-1,"Hake",7,0
"Residual mortality",1976,-1,"Hake",7,0
"Residual mortality",1992,-1,"Hake",7,0
"Residual mortality",2019,-1,"Hake",7,0
"Residual mortality",1975,-1,"Hake",7,0
"Residual mortality",1978,-1,"Hake",7,0
"Residual mortality",2001,-1,"Hake",7,0
"Residual mortality",1999,-1,"Hake",7,0
"Residual mortality",1988,-1,"Hake",7,0
"Residual mortality",2005,-1,"Hake",7,0
"Residual mortality",2000,-1,"Hake",7,0
"Residual mortality",2002,-1,"Hake",7,0
"Residual mortality",1986,-1,"Hake",7,0
"Residual mortality",2017,-1,"Hake",7,0
"Residual mortality",1995,-1,"Hake",7,0
"Residual mortality",1979,-1,"Hake",7,0
"Residual mortality",1998,-1,"Hake",7,0
"Residual mortality",2018,-1,"Hake",7,0
"Residual mortality",1984,-1,"Hake",7,0
"Residual mortality",2004,-1,"Hake",7,0
"Residual mortality",1980,-1,"Hake",7,0
"Residual mortality",1985,-1,"Hake",7,0
"Residual mortality",2014,-1,"Hake",7,0
"Residual mortality",2016,-1,"Hake",7,0
"Residual mortality",2003,-1,"Hake",7,0
"Residual mortality",1991,-1,"Hake",7,0
"Residual mortality",1981,-1,"Hake",7,0
"Residual mortality",2013,-1,"Hake",7,0
"Residual mortality",1994,-1,"Hake",7,0
"Residual mortality",2011,-1,"Hake",7,0
"Residual mortality",1983,-1,"Hake",7,0
"Residual mortality",2010,-1,"Hake",7,0
"Residual mortality",1997,-1,"Hake",7,0
"Residual mortality",1982,-1,"Hake",7,0
"Residual mortality",2007,-1,"Hake",7,0
"Residual mortality",2006,-1,"Hake",7,0
"Residual mortality",2009,-1,"Hake",7,0
"Residual mortality",1993,-1,"Hake",7,0
"Residual mortality",2012,-1,"Hake",7,0
"Residual mortality",2015,-1,"Hake",7,0
"Residual mortality",2008,-1,"Hake",7,0
"Residual mortality",1995,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Sea birds",1,0
"Residual mortality",1989,-1,"Sea birds",1,0
"Residual mortality",1975,-1,"Sea birds",1,0
"Residual mortality",1977,-1,"Sea birds",1,0
"Residual mortality",2005,-1,"Sea birds",1,0
"Residual mortality",1998,-1,"Sea birds",1,0
"Residual mortality",1976,-1,"Sea birds",1,0
"Residual mortality",2001,-1,"Sea birds",1,0
"Residual mortality",1980,-1,"Sea birds",1,0
"Residual mortality",2010,-1,"Sea birds",1,0
"Residual mortality",2004,-1,"Sea birds",1,0
"Residual mortality",1979,-1,"Sea birds",1,0
"Residual mortality",1993,-1,"Sea birds",1,0
"Residual mortality",1992,-1,"Sea birds",1,0
"Residual mortality",1997,-1,"Sea birds",1,0
"Residual mortality",2003,-1,"Sea birds",1,0
"Residual mortality",2013,-1,"Sea birds",1,0
"Residual mortality",2007,-1,"Sea birds",1,0
"Residual mortality",1994,-1,"Sea birds",1,0
"Residual mortality",2008,-1,"Sea birds",1,0
"Residual mortality",2019,-1,"Sea birds",1,0
"Residual mortality",2006,-1,"Sea birds",1,0
"Residual mortality",1991,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Sea birds",1,0
"Residual mortality",1983,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Sea birds",1,0
"Residual mortality",1974,-1,"Sea birds",1,0
"Residual mortality",1996,-1,"Sea birds",1,0
"Residual mortality",1981,-1,"Sea birds",1,0
"Residual mortality",1988,-1,"Sea birds",1,0
"Residual mortality",2017,-1,"Sea birds",1,0
"Residual mortality",2002,-1,"Sea birds",1,0
"Residual mortality",1985,-1,"Sea birds",1,0
"Residual mortality",1982,-1,"Sea birds",1,0
"Residual mortality",2014,-1,"Sea birds",1,0
"Residual mortality",2016,-1,"Sea birds",1,0
"Residual mortality",2011,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Sea birds",1,0
"Residual mortality",1987,-1,"Sea birds",1,0
"Residual mortality",2018,-1,"Sea birds",1,0
"Residual mortality",2012,-1,"Sea birds",1,0
"Residual mortality",1990,-1,"Sea birds",1,0
"Residual mortality",1986,-1,"Sea birds",1,0
"Residual mortality",2015,-1,"Sea birds",1,0
"Residual mortality",2000,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Herring",13,10558.959685561
"Residual mortality",1984,-1,"Herring",13,139713.86559846
"Residual mortality",1987,-1,"Herring",13,188716.283750735
"Residual mortality",2007,-1,"Herring",13,161207.104660975
"Residual mortality",1990,-1,"Herring",13,179648.504218655
"Residual mortality",2008,-1,"Herring",13,152632.69388345
"Residual mortality",1992,-1,"Herring",13,144350.091459925
"Residual mortality",1975,-1,"Herring",13,19662.8222678455
"Residual mortality",2001,-1,"Herring",13,232325.332370827
"Residual mortality",1986,-1,"Herring",13,157252.012939782
"Residual mortality",1989,-1,"Herring",13,192271.437422188
"Residual mortality",2011,-1,"Herring",13,251501.5261215
"Residual mortality",1983,-1,"Herring",13,112718.02247876
"Residual mortality",1998,-1,"Herring",13,151279.105111315
"Residual mortality",2006,-1,"Herring",13,194505.22282165
"Residual mortality",1981,-1,"Herring",13,44090.4691944225
"Residual mortality",1979,-1,"Herring",13,14823.0183506925
"Residual mortality",2000,-1,"Herring",13,185679.86195924
"Residual mortality",2014,-1,"Herring",13,235871.55539685
"Residual mortality",1976,-1,"Herring",13,10631.10934913
"Residual mortality",1997,-1,"Herring",13,133665.109418425
"Residual mortality",2015,-1,"Herring",13,254647.411084
"Residual mortality",1985,-1,"Herring",13,143880.734539378
"Residual mortality",2013,-1,"Herring",13,238417.618494025
"Residual mortality",1977,-1,"Herring",13,8674.637497738
"Residual mortality",1994,-1,"Herring",13,118684.203167575
"Residual mortality",1974,-1,"Herring",13,29656.115132449
"Residual mortality",1993,-1,"Herring",13,127551.73611735
"Residual mortality",1988,-1,"Herring",13,202761.765713103
"Residual mortality",2009,-1,"Herring",13,174657.634827
"Residual mortality",1996,-1,"Herring",13,107973.768663755
"Residual mortality",2010,-1,"Herring",13,215963.6765359
"Residual mortality",2017,-1,"Herring",13,218626.99880135
"Residual mortality",1982,-1,"Herring",13,75369.967315595
"Residual mortality",2005,-1,"Herring",13,252705.633762875
"Residual mortality",1980,-1,"Herring",13,25758.8727018025
"Residual mortality",1995,-1,"Herring",13,108006.67310083
"Residual mortality",2016,-1,"Herring",13,251846.7713068
"Residual mortality",2019,-1,"Herring",13,168328.884881775
"Residual mortality",2012,-1,"Herring",13,255402.91947625
"Residual mortality",1991,-1,"Herring",13,161578.46363235
"Residual mortality",1999,-1,"Herring",13,153950.573342552
"Residual mortality",2004,-1,"Herring",13,314366.046341225
"Residual mortality",2018,-1,"Herring",13,194312.51762475
"Residual mortality",2003,-1,"Herring",13,343488.103260575
"Residual mortality",2002,-1,"Herring",13,300054.51802335
"Residual mortality",1976,-1,"Sea birds",1,0
"Residual mortality",1998,-1,"Sea birds",1,0
"Residual mortality",1995,-1,"Sea birds",1,0
"Residual mortality",1986,-1,"Sea birds",1,0
"Residual mortality",1977,-1,"Sea birds",1,0
"Residual mortality",1974,-1,"Sea birds",1,0
"Residual mortality",1993,-1,"Sea birds",1,0
"Residual mortality",1994,-1,"Sea birds",1,0
"Residual mortality",2003,-1,"Sea birds",1,0
"Residual mortality",1978,-1,"Sea birds",1,0
"Residual mortality",1989,-1,"Sea birds",1,0
"Residual mortality",1975,-1,"Sea birds",1,0
"Residual mortality",1997,-1,"Sea birds",1,0
"Residual mortality",2002,-1,"Sea birds",1,0
"Residual mortality",2004,-1,"Sea birds",1,0
"Residual mortality",2013,-1,"Sea birds",1,0
"Residual mortality",2005,-1,"Sea birds",1,0
"Residual mortality",2008,-1,"Sea birds",1,0
"Residual mortality",2007,-1,"Sea birds",1,0
"Residual mortality",1992,-1,"Sea birds",1,0
"Residual mortality",2006,-1,"Sea birds",1,0
"Residual mortality",2018,-1,"Sea birds",1,0
"Residual mortality",2014,-1,"Sea birds",1,0
"Residual mortality",1979,-1,"Sea birds",1,0
"Residual mortality",2019,-1,"Sea birds",1,0
"Residual mortality",2017,-1,"Sea birds",1,0
"Residual mortality",2016,-1,"Sea birds",1,0
"Residual mortality",1981,-1,"Sea birds",1,0
"Residual mortality",1980,-1,"Sea birds",1,0
"Residual mortality",1988,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Sea birds",1,0
"Residual mortality",2015,-1,"Sea birds",1,0
"Residual mortality",2001,-1,"Sea birds",1,0
"Residual mortality",2010,-1,"Sea birds",1,0
"Residual mortality",2000,-1,"Sea birds",1,0
"Residual mortality",1985,-1,"Sea birds",1,0
"Residual mortality",1984,-1,"Sea birds",1,0
"Residual mortality",1991,-1,"Sea birds",1,0
"Residual mortality",1996,-1,"Sea birds",1,0
"Residual mortality",1987,-1,"Sea birds",1,0
"Residual mortality",2012,-1,"Sea birds",1,0
"Residual mortality",2011,-1,"Sea birds",1,0
"Residual mortality",1982,-1,"Sea birds",1,0
"Residual mortality",1983,-1,"Sea birds",1,0
"Residual mortality",2009,-1,"Sea birds",1,0
"Residual mortality",1990,-1,"Sea birds",1,0
"Residual mortality",1999,-1,"Mackerel",12,124767.11616726
"Residual mortality",1977,-1,"Mackerel",12,110607.45415065
"Residual mortality",1981,-1,"Mackerel",12,87300.3241617743
"Residual mortality",1984,-1,"Mackerel",12,105945.949115331
"Residual mortality",1978,-1,"Mackerel",12,83834.79262566
"Residual mortality",1987,-1,"Mackerel",12,161813.641405507
"Residual mortality",1983,-1,"Mackerel",12,114262.030260887
"Residual mortality",2011,-1,"Mackerel",12,218271.276908835
"Residual mortality",2016,-1,"Mackerel",12,167538.675581932
"Residual mortality",2017,-1,"Mackerel",12,159330.709788081
"Residual mortality",1979,-1,"Mackerel",12,90538.9244191537
"Residual mortality",2010,-1,"Mackerel",12,188945.545903278
"Residual mortality",1985,-1,"Mackerel",12,121834.236020057
"Residual mortality",2001,-1,"Mackerel",12,111192.327827231
"Residual mortality",1986,-1,"Mackerel",12,171857.276986
"Residual mortality",2014,-1,"Mackerel",12,170992.800509625
"Residual mortality",2019,-1,"Mackerel",12,142060.350172416
"Residual mortality",1990,-1,"Mackerel",12,165886.794677798
"Residual mortality",1989,-1,"Mackerel",12,165313.42129694
"Residual mortality",1997,-1,"Mackerel",12,147723.706965714
"Residual mortality",1998,-1,"Mackerel",12,129283.599822759
"Residual mortality",1974,-1,"Mackerel",12,181927.958207318
"Residual mortality",1975,-1,"Mackerel",12,217511.844099865
"Residual mortality",2002,-1,"Mackerel",12,96663.704298363
"Residual mortality",2000,-1,"Mackerel",12,116234.46642763
"Residual mortality",1996,-1,"Mackerel",12,148524.705677904
"Residual mortality",1993,-1,"Mackerel",12,152495.567774808
"Residual mortality",1992,-1,"Mackerel",12,154913.41333844
"Residual mortality",2004,-1,"Mackerel",12,118360.363351254
"Residual mortality",1988,-1,"Mackerel",12,165797.675371418
"Residual mortality",2013,-1,"Mackerel",12,196453.683752885
"Residual mortality",2007,-1,"Mackerel",12,182678.954079763
"Residual mortality",1980,-1,"Mackerel",12,96725.0829054113
"Residual mortality",2015,-1,"Mackerel",12,166649.733623045
"Residual mortality",2008,-1,"Mackerel",12,201227.732273883
"Residual mortality",1994,-1,"Mackerel",12,151438.296481409
"Residual mortality",1991,-1,"Mackerel",12,165068.09571482
"Residual mortality",1982,-1,"Mackerel",12,107616.636772464
"Residual mortality",1995,-1,"Mackerel",12,153513.386880587
"Residual mortality",2006,-1,"Mackerel",12,150951.8392208
"Residual mortality",2018,-1,"Mackerel",12,149651.87376939
"Residual mortality",2009,-1,"Mackerel",12,210043.593918763
"Residual mortality",2003,-1,"Mackerel",12,107253.301579333
"Residual mortality",2012,-1,"Mackerel",12,226932.848108948
"Residual mortality",2005,-1,"Mackerel",12,121211.465350528
"Residual mortality",1976,-1,"Mackerel",12,140149.94744267
"Residual mortality",1974,-1,"Horse mackerel",4,0
"Residual mortality",1992,-1,"Horse mackerel",4,0
"Residual mortality",1989,-1,"Horse mackerel",4,0
"Residual mortality",1993,-1,"Horse mackerel",4,0
"Residual mortality",1986,-1,"Horse mackerel",4,0
"Residual mortality",2001,-1,"Horse mackerel",4,0
"Residual mortality",1985,-1,"Horse mackerel",4,0
"Residual mortality",1987,-1,"Horse mackerel",4,0
"Residual mortality",1998,-1,"Horse mackerel",4,0
"Residual mortality",1991,-1,"Horse mackerel",4,0
"Residual mortality",1976,-1,"Horse mackerel",4,0
"Residual mortality",2002,-1,"Horse mackerel",4,0
"Residual mortality",1975,-1,"Horse mackerel",4,0
"Residual mortality",1994,-1,"Horse mackerel",4,0
"Residual mortality",2004,-1,"Horse mackerel",4,0
