"Year","Quarter","Species.n","Species","Age","N","Nbar","west","BIO","Lsea","consum"
1999,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
1999,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2000,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2000,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2000,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2000,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2000,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2000,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2000,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2000,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2000,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2000,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2000,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2000,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2000,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2000,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2000,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2000,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2000,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2000,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2000,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2000,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2000,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2000,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2000,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2000,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2001,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2001,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2001,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2001,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2001,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2001,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2001,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2001,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2001,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2001,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2001,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2001,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2001,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2001,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2001,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2001,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2001,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2001,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2001,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2001,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2001,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2001,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2001,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2001,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2002,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2002,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2002,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2002,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2002,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2002,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2002,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2002,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2002,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2002,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2002,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2002,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2002,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2002,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2002,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2002,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2002,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2002,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2002,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2002,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2002,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2002,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2002,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2002,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2003,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2003,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2003,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2003,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2003,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2003,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2003,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2003,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2003,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2003,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2003,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2003,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2003,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2003,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2003,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2003,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2003,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2003,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2003,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2003,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2003,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2003,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2003,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2003,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2004,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2004,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2004,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2004,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2004,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2004,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2004,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2004,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2004,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2004,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2004,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2004,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2004,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2004,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2004,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2004,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2004,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2004,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2004,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2004,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2004,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2004,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2004,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2004,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2005,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2005,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2005,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2005,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2005,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2005,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2005,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2005,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2005,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2005,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2005,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2005,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2005,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2005,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2005,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2005,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2005,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2005,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2005,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2005,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2005,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2005,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2005,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2005,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2006,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2006,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2006,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2006,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2006,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2006,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2006,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2006,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2006,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2006,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2006,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2006,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2006,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2006,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2006,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2006,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2006,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2006,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2006,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2006,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2006,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2006,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2006,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2006,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2007,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2007,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2007,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2007,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2007,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2007,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2007,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2007,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2007,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2007,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2007,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2007,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2007,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2007,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2007,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2007,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2007,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2007,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2007,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2007,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2007,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2007,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2007,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2007,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2008,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2008,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2008,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2008,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2008,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2008,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2008,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2008,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2008,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2008,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2008,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2008,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2008,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2008,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2008,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2008,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2008,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2008,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2008,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2008,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2008,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2008,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2008,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2008,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2009,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2009,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2009,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2009,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2009,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2009,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2009,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2009,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2009,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2009,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2009,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2009,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2009,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2009,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2009,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2009,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2009,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2009,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2009,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2009,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2009,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2009,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2009,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2009,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2010,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2010,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2010,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2010,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2010,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2010,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2010,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2010,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2010,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2010,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2010,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2010,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2010,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2010,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2010,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2010,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2010,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2010,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2010,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2010,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2010,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2010,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2010,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2010,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2011,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2011,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2011,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2011,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2011,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2011,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2011,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2011,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2011,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2011,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2011,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2011,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2011,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2011,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2011,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2011,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2011,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2011,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2011,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2011,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2011,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2011,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2011,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2011,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2012,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2012,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2012,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2012,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2012,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
2012,1,12,"N.horse.mac",6,67759,67759,0.372647,25250.2,360,0
2012,2,12,"N.horse.mac",1,260793,260793,0.01328,3463.33,120,0.00153793
2012,2,12,"N.horse.mac",2,283330,283330,0.037934,10747.8,170,0.00980299
2012,2,12,"N.horse.mac",3,308100,308100,0.083007,25574.5,221,0.0390411
2012,2,12,"N.horse.mac",4,323754,323754,0.155157,50232.7,270,0.11774
2012,2,12,"N.horse.mac",5,284501,284501,0.255824,72782.2,319,0.28456
2012,2,12,"N.horse.mac",6,65265,65265,0.372647,24320.8,360,0.552656
2012,3,12,"N.horse.mac",1,268914,268914,0.013255,3564.46,120,0.00218974
2012,3,12,"N.horse.mac",2,292167,292167,0.037919,11078.7,170,0.0139945
2012,3,12,"N.horse.mac",3,317382,317382,0.083058,26361.1,220,0.0558334
2012,3,12,"N.horse.mac",4,334346,334346,0.155106,51859.1,271,0.168103
2012,3,12,"N.horse.mac",5,291535,291535,0.25571,74548.4,320,0.406194
2012,3,12,"N.horse.mac",6,66457,66457,0.372664,24766.1,360,0.789572
2012,4,12,"N.horse.mac",1,259016,259016,0.013255,3433.26,120,0.0178877
2012,4,12,"N.horse.mac",2,281414,281414,0.037919,10670.9,170,0.0531128
2012,4,12,"N.horse.mac",3,305700,305700,0.083058,25390.8,220,0.119615
2012,4,12,"N.horse.mac",4,322040,322040,0.155106,49950.3,271,0.22837
2012,4,12,"N.horse.mac",5,280805,280805,0.25571,71804.6,320,0.383221
2012,4,12,"N.horse.mac",6,64011,64011,0.372664,23854.6,360,0.565995
2013,1,12,"N.horse.mac",1,270758,270758,0.01328,3595.67,120,0
2013,1,12,"N.horse.mac",2,294156,294156,0.037934,11158.5,170,0
2013,1,12,"N.horse.mac",3,319873,319873,0.083007,26551.7,221,0
2013,1,12,"N.horse.mac",4,336125,336125,0.155157,52152.1,270,0
2013,1,12,"N.horse.mac",5,295372,295372,0.255824,75563.2,319,0
