Year Quarter Area Predator.no Predator.age Prey.no Prey.age Part.M2
2033 3 1 1 8 3 0 0.00274421
2033 3 1 1 8 3 1 0.00231747
2033 3 1 1 8 3 2 0.00213146
2033 3 1 1 8 3 3 0.0019836
2033 3 1 1 8 3 4 0.0019836
2033 3 1 1 8 3 5 0.00191092
2033 3 1 1 8 3 6 0.00180138
2033 3 1 1 8 3 7 0.00194674
2033 3 1 1 9 2 0 0.000961323
2033 3 1 1 9 2 1 0.000732156
2033 3 1 1 9 2 2 0.000584967
2033 3 1 1 9 2 3 0.000491794
2033 3 1 1 9 2 4 0.000499314
2033 3 1 1 9 2 5 0.000443156
2033 3 1 1 9 2 6 0.000432668
2033 3 1 1 9 2 7 0.000439613
2033 3 1 1 9 2 8 0.000509268
2033 3 1 1 9 3 0 0.000436613
2033 3 1 1 9 3 1 0.000429106
2033 3 1 1 9 3 2 0.000412358
2033 3 1 1 9 3 3 0.000396399
2033 3 1 1 9 3 4 0.000396399
2033 3 1 1 9 3 5 0.000387832
2033 3 1 1 9 3 6 0.000374102
2033 3 1 1 9 3 7 0.00039211
2033 3 1 1 10 2 0 3.14253e-05
2033 3 1 1 10 2 1 2.92139e-05
2033 3 1 1 10 2 2 2.5217e-05
2033 3 1 1 10 2 3 2.22471e-05
2033 3 1 1 10 2 4 2.24983e-05
2033 3 1 1 10 2 5 2.05739e-05
2033 3 1 1 10 2 6 2.02022e-05
2033 3 1 1 10 2 7 2.04488e-05
2033 3 1 1 10 2 8 2.28278e-05
2033 3 1 1 10 3 0 1.32278e-05
2033 3 1 1 10 3 1 1.47996e-05
2033 3 1 1 10 3 2 1.47651e-05
2033 3 1 1 10 3 3 1.45925e-05
2033 3 1 1 10 3 4 1.45925e-05
2033 3 1 1 10 3 5 1.44672e-05
2033 3 1 1 10 3 6 1.4232e-05
2033 3 1 1 10 3 7 1.45321e-05
2033 4 1 1 3 2 0 0.00222097
2033 4 1 1 3 2 1 0.000487438
2033 4 1 1 3 3 0 0.00131348
2033 4 1 1 3 3 1 0.000478489
2033 4 1 1 3 3 2 0.000376927
2033 4 1 1 3 3 3 0.000313018
2033 4 1 1 3 3 4 0.00030058
2033 4 1 1 3 3 7 0.000304643
2033 4 1 1 4 2 0 0.0114783
2033 4 1 1 4 2 1 0.00334246
2033 4 1 1 4 2 2 0.00210775
2033 4 1 1 4 2 3 0.0017882
2033 4 1 1 4 2 4 0.00136256
2033 4 1 1 4 2 5 0.00123608
2033 4 1 1 4 3 0 0.00607452
2033 4 1 1 4 3 1 0.00275009
2033 4 1 1 4 3 2 0.00226612
2033 4 1 1 4 3 3 0.00194659
2033 4 1 1 4 3 4 0.00188283
2033 4 1 1 4 3 5 0.0017461
2033 4 1 1 4 3 6 0.00167477
2033 4 1 1 4 3 7 0.00190372
2033 4 1 1 5 2 0 0.0132578
2033 4 1 1 5 2 1 0.00484972
2033 4 1 1 5 2 2 0.00328119
2033 4 1 1 5 2 3 0.00285073
2033 4 1 1 5 2 4 0.00225637
2033 4 1 1 5 2 5 0.00207424
2033 4 1 1 5 2 6 0.00165061
2033 4 1 1 5 2 7 0.00173426
2033 4 1 1 5 2 8 0.00153008
2033 4 1 1 5 3 0 0.00641499
2033 4 1 1 5 3 1 0.00346065
2033 4 1 1 5 3 2 0.00295707
2033 4 1 1 5 3 3 0.00261033
2033 4 1 1 5 3 4 0.00253962
2033 4 1 1 5 3 5 0.00238615
2033 4 1 1 5 3 6 0.00230504
2033 4 1 1 5 3 7 0.00256284
2033 4 1 1 6 2 0 0.0196702
2033 4 1 1 6 2 1 0.00868793
2033 4 1 1 6 2 2 0.00623001
2033 4 1 1 6 2 3 0.00552015
2033 4 1 1 6 2 4 0.00450872
2033 4 1 1 6 2 5 0.00419046
2033 4 1 1 6 2 6 0.00343245
2033 4 1 1 6 2 7 0.00358426
2033 4 1 1 6 2 8 0.00321167
2033 4 1 1 6 3 0 0.00883838
2033 4 1 1 6 3 1 0.00551124
2033 4 1 1 6 3 2 0.00485273
2033 4 1 1 6 3 3 0.00438131
2033 4 1 1 6 3 4 0.00428326
2033 4 1 1 6 3 5 0.00406808
2033 4 1 1 6 3 6 0.00395302
2033 4 1 1 6 3 7 0.00431554
2033 4 1 1 7 2 0 0.0119593
2033 4 1 1 7 2 1 0.0062572
2033 4 1 1 7 2 2 0.00472772
2033 4 1 1 7 2 3 0.00426369
2033 4 1 1 7 2 4 0.00358222
2033 4 1 1 7 2 5 0.00336232
2033 4 1 1 7 2 6 0.0028266
2033 4 1 1 7 2 7 0.00293533
2033 4 1 1 7 2 8 0.00266709
2033 4 1 1 7 3 0 0.00502768
2033 4 1 1 7 3 1 0.00357096
2033 4 1 1 7 3 2 0.00323022
2033 4 1 1 7 3 3 0.00297608
2033 4 1 1 7 3 4 0.00292213
2033 4 1 1 7 3 5 0.00280238
2033 4 1 1 7 3 6 0.00273757
2033 4 1 1 7 3 7 0.00293993
2033 4 1 1 8 2 0 0.0174026
2033 4 1 1 8 2 1 0.0108096
2033 4 1 1 8 2 2 0.00861138
2033 4 1 1 8 2 3 0.00790639
2033 4 1 1 8 2 4 0.00683546
2033 4 1 1 8 2 5 0.0064802
2033 4 1 1 8 2 6 0.00559298
2033 4 1 1 8 2 7 0.00577566
2033 4 1 1 8 2 8 0.00532242
2033 4 1 1 8 3 0 0.00683914
2033 4 1 1 8 3 1 0.0055423
2033 4 1 1 8 3 2 0.00515229
2033 4 1 1 8 3 3 0.00484531
2033 4 1 1 8 3 4 0.00477842
2033 4 1 1 8 3 5 0.00462784
2033 4 1 1 8 3 6 0.00454513
2033 4 1 1 8 3 7 0.00480056
2033 4 1 1 9 2 0 0.00312775
2033 4 1 1 9 2 1 0.00242476
2033 4 1 1 9 2 2 0.00206837
2033 4 1 1 9 2 3 0.00194343
2033 4 1 1 9 2 4 0.00174342
2033 4 1 1 9 2 5 0.00167425
2033 4 1 1 9 2 6 0.00149498
2033 4 1 1 9 2 7 0.00153268
2033 4 1 1 9 2 8 0.00143837
2033 4 1 1 9 3 0 0.00112671
2033 4 1 1 9 3 1 0.0010826
2033 4 1 1 9 3 2 0.00104255
2033 4 1 1 9 3 3 0.00100675
2033 4 1 1 9 3 4 0.000998507
2033 4 1 1 9 3 5 0.000979387
2033 4 1 1 9 3 6 0.000968569
2033 4 1 1 9 3 7 0.00100125
2033 4 1 1 10 2 0 0.000104161
2033 4 1 1 10 2 1 9.75533e-05
2033 4 1 1 10 2 2 8.82131e-05
2033 4 1 1 10 2 3 8.45349e-05
2033 4 1 1 10 2 4 7.82631e-05
2033 4 1 1 10 2 5 7.59885e-05
2033 4 1 1 10 2 6 6.98485e-05
2033 4 1 1 10 2 7 7.11689e-05
2033 4 1 1 10 2 8 6.78363e-05
2033 4 1 1 10 3 0 3.48361e-05
2033 4 1 1 10 3 1 3.87065e-05
2033 4 1 1 10 3 2 3.84135e-05
2033 4 1 1 10 3 3 3.79423e-05
2033 4 1 1 10 3 4 3.78141e-05
2033 4 1 1 10 3 5 3.74937e-05
2033 4 1 1 10 3 6 3.72993e-05
2033 4 1 1 10 3 7 3.78575e-05
2034 1 1 1 2 2 1 0.00149141
2034 1 1 1 2 3 1 0.00136089
2034 1 1 1 3 2 1 0.00451439
2034 1 1 1 3 3 1 0.00342804
2034 1 1 1 3 3 2 0.00125521
2034 1 1 1 3 3 3 0.000974959
2034 1 1 1 3 3 4 0.000888735
2034 1 1 1 3 3 5 0.000813478
2034 1 1 1 3 3 6 0.000737142
2034 1 1 1 3 3 7 0.000757822
2034 1 1 1 4 2 1 0.0163265
2034 1 1 1 4 2 2 0.00495563
2034 1 1 1 4 2 3 0.00344094
2034 1 1 1 4 2 4 0.00220283
2034 1 1 1 4 2 5 0.00194587
2034 1 1 1 4 2 6 0.0016868
2034 1 1 1 4 3 1 0.0107007
2034 1 1 1 4 3 2 0.00491121
2034 1 1 1 4 3 3 0.0040086
2034 1 1 1 4 3 4 0.00371906
2034 1 1 1 4 3 5 0.00346107
2034 1 1 1 4 3 6 0.00319387
2034 1 1 1 4 3 7 0.00326683
2034 1 1 1 5 2 1 0.015614
2034 1 1 1 5 2 2 0.00590102
2034 1 1 1 5 2 3 0.0043342
2034 1 1 1 5 2 4 0.00295853
2034 1 1 1 5 2 5 0.00265843
2034 1 1 1 5 2 6 0.00234941
2034 1 1 1 5 2 7 0.00225843
2034 1 1 1 5 2 8 0.00145158
2034 1 1 1 5 3 1 0.00911761
2034 1 1 1 5 3 2 0.00499596
2034 1 1 1 5 3 3 0.00423951
2034 1 1 1 5 3 4 0.00398805
2034 1 1 1 5 3 5 0.00376
2034 1 1 1 5 3 6 0.0035196
2034 1 1 1 5 3 7 0.00358569
2034 1 1 1 6 2 1 0.0300239
2034 1 1 1 6 2 2 0.0136213
2034 1 1 1 6 2 3 0.0104842
2034 1 1 1 6 2 4 0.00754952
2034 1 1 1 6 2 5 0.00688098
2034 1 1 1 6 2 6 0.00617971
2034 1 1 1 6 2 7 0.00597056
2034 1 1 1 6 2 8 0.00405204
2034 1 1 1 6 3 1 0.0159237
2034 1 1 1 6 3 2 0.0101138
2034 1 1 1 6 3 3 0.00886516
2034 1 1 1 6 3 4 0.00843597
2034 1 1 1 6 3 5 0.00804029
2034 1 1 1 6 3 6 0.00761625
2034 1 1 1 6 3 7 0.00773355
2034 1 1 1 7 2 1 0.0188254
2034 1 1 1 7 2 2 0.0100543
2034 1 1 1 7 2 3 0.00806922
2034 1 1 1 7 2 4 0.00609469
2034 1 1 1 7 2 5 0.00562604
2034 1 1 1 7 2 6 0.00512578
2034 1 1 1 7 2 7 0.00497475
2034 1 1 1 7 2 8 0.00354427
2034 1 1 1 7 3 1 0.00916219
2034 1 1 1 7 3 2 0.00663965
2034 1 1 1 7 3 3 0.00599087
2034 1 1 1 7 3 4 0.00575979
2034 1 1 1 7 3 5 0.00554305
2034 1 1 1 7 3 6 0.00530678
2034 1 1 1 7 3 7 0.00537255
2034 1 1 1 8 2 1 0.0268411
2034 1 1 1 8 2 2 0.016862
2034 1 1 1 8 2 3 0.0141078
2034 1 1 1 8 2 4 0.0111741
2034 1 1 1 8 2 5 0.0104461
2034 1 1 1 8 2 6 0.00965431
2034 1 1 1 8 2 7 0.00941211
2034 1 1 1 8 2 8 0.00703777
2034 1 1 1 8 3 1 0.0119928
2034 1 1 1 8 3 2 0.00990958
2034 1 1 1 8 3 3 0.00920255
2034 1 1 1 8 3 4 0.00893863
2034 1 1 1 8 3 5 0.00868556
2034 1 1 1 8 3 6 0.00840369
2034 1 1 1 8 3 7 0.00848278
2034 1 1 1 9 2 1 0.00432704
2034 1 1 1 9 2 2 0.00336795
2034 1 1 1 9 2 3 0.00297694
2034 1 1 1 9 2 4 0.00251048
2034 1 1 1 9 2 5 0.00238644
2034 1 1 1 9 2 6 0.00224756
2034 1 1 1 9 2 7 0.00220423
2034 1 1 1 9 2 8 0.00175677
2034 1 1 1 9 3 1 0.00172699
2034 1 1 1 9 3 2 0.00169688
2034 1 1 1 9 3 3 0.00163688
2034 1 1 1 9 3 4 0.00161157
2034 1 1 1 9 3 5 0.00158599
2034 1 1 1 9 3 6 0.00155607
2034 1 1 1 9 3 7 0.00156461
2034 1 1 1 10 2 1 0.000140738
2034 1 1 1 10 2 2 0.000131456
2034 1 1 1 10 2 3 0.000121755
2034 1 1 1 10 2 4 0.000108305
2034 1 1 1 10 2 5 0.000104427
2034 1 1 1 10 2 6 9.99414e-05
2034 1 1 1 10 2 7 9.85114e-05
2034 1 1 1 10 2 8 8.28945e-05
2034 1 1 1 10 3 1 5.10264e-05
2034 1 1 1 10 3 2 5.80999e-05
2034 1 1 1 10 3 3 5.78884e-05
2034 1 1 1 10 3 4 5.76524e-05
2034 1 1 1 10 3 5 5.73546e-05
2034 1 1 1 10 3 6 5.69449e-05
2034 1 1 1 10 3 7 5.7068e-05
2034 2 1 1 2 3 1 0.000848965
2034 2 1 1 3 2 1 0.000520266
2034 2 1 1 3 3 1 0.00291769
2034 2 1 1 3 3 2 0.00122615
2034 2 1 1 3 3 3 0.00100636
2034 2 1 1 3 3 4 0.00089125
2034 2 1 1 3 3 5 0.000865562
2034 2 1 1 3 3 7 0.000762642
2034 2 1 1 4 2 1 0.00194325
2034 2 1 1 4 2 2 0.000886281
2034 2 1 1 4 2 3 0.000985861
2034 2 1 1 4 2 4 0.000539641
2034 2 1 1 4 2 5 0.000575751
2034 2 1 1 4 3 1 0.00828805
2034 2 1 1 4 3 2 0.00419813
2034 2 1 1 4 3 3 0.00357948
2034 2 1 1 4 3 4 0.00324314
2034 2 1 1 4 3 5 0.00316678
2034 2 1 1 4 3 6 0.00261722
2034 2 1 1 4 3 7 0.00285562
2034 2 1 1 5 2 1 0.002299
2034 2 1 1 5 2 2 0.00119235
2034 2 1 1 5 2 3 0.00130486
2034 2 1 1 5 2 4 0.00078046
2034 2 1 1 5 2 5 0.000825116
2034 2 1 1 5 2 6 0.000598882
2034 2 1 1 5 2 7 0.000463602
2034 2 1 1 5 2 8 0.000381065
2034 2 1 1 5 3 1 0.00787425
2034 2 1 1 5 3 2 0.0046322
2034 2 1 1 5 3 3 0.00407206
2034 2 1 1 5 3 4 0.00375745
2034 2 1 1 5 3 5 0.00368495
2034 2 1 1 5 3 6 0.00315034
2034 2 1 1 5 3 7 0.00338512
2034 2 1 1 6 2 1 0.00476738
2034 2 1 1 6 2 2 0.00274541
2034 2 1 1 6 2 3 0.00296481
2034 2 1 1 6 2 4 0.00190607
2034 2 1 1 6 2 5 0.0020002
2034 2 1 1 6 2 6 0.00151366
2034 2 1 1 6 2 7 0.00120941
2034 2 1 1 6 2 8 0.00101757
2034 2 1 1 6 3 1 0.0136576
2034 2 1 1 6 3 2 0.00907546
2034 2 1 1 6 3 3 0.00817897
2034 2 1 1 6 3 4 0.00766015
2034 2 1 1 6 3 5 0.00753896
2034 2 1 1 6 3 6 0.00662539
2034 2 1 1 6 3 7 0.00703102
2034 2 1 1 7 2 1 0.00321092
2034 2 1 1 7 2 2 0.00203376
2034 2 1 1 7 2 3 0.00216991
2034 2 1 1 7 2 4 0.00148968
2034 2 1 1 7 2 5 0.00155272
2034 2 1 1 7 2 6 0.00122048
2034 2 1 1 7 2 7 0.00100363
2034 2 1 1 7 2 8 0.000862538
2034 2 1 1 7 3 1 0.00781954
2034 2 1 1 7 3 2 0.00580491
2034 2 1 1 7 3 3 0.00535116
2034 2 1 1 7 3 4 0.00507997
2034 2 1 1 7 3 5 0.0050157
2034 2 1 1 7 3 6 0.00451982
2034 2 1 1 7 3 7 0.00474251
2034 2 1 1 8 2 1 0.00531564
2034 2 1 1 8 2 2 0.00370158
2034 2 1 1 8 2 3 0.00390217
2034 2 1 1 8 2 4 0.00285987
2034 2 1 1 8 2 5 0.00296089
2034 2 1 1 8 2 6 0.00241697
2034 2 1 1 8 2 7 0.0020453
2034 2 1 1 8 2 8 0.0017953
2034 2 1 1 8 3 1 0.0110121
2034 2 1 1 8 3 2 0.00912839
2034 2 1 1 8 3 3 0.00860651
2034 2 1 1 8 3 4 0.00828112
2034 2 1 1 8 3 5 0.00820258
2034 2 1 1 8 3 6 0.00757847
2034 2 1 1 8 3 7 0.00786268
2034 2 1 1 9 2 1 0.00106409
2034 2 1 1 9 2 2 0.000838545
2034 2 1 1 9 2 3 0.000870219
2034 2 1 1 9 2 4 0.000694565
2034 2 1 1 9 2 5 0.000712812
2034 2 1 1 9 2 6 0.000611282
2034 2 1 1 9 2 7 0.000536987
2034 2 1 1 9 2 8 0.000484528
2034 2 1 1 9 3 1 0.00178498
2034 2 1 1 9 3 2 0.00170876
2034 2 1 1 9 3 3 0.00165912
2034 2 1 1 9 3 4 0.0016247
2034 2 1 1 9 3 5 0.00161603
2034 2 1 1 9 3 6 0.00154251
2034 2 1 1 9 3 7 0.00157698
2034 2 1 1 10 2 1 4.05849e-05
2034 2 1 1 10 2 2 3.55449e-05
2034 2 1 1 10 2 3 3.63965e-05
2034 2 1 1 10 2 4 3.12446e-05
2034 2 1 1 10 2 5 3.18258e-05
2034 2 1 1 10 2 6 2.84665e-05
2034 2 1 1 10 2 7 2.58179e-05
2034 2 1 1 10 2 8 2.38506e-05
2034 2 1 1 10 3 1 5.68533e-05
2034 2 1 1 10 3 2 6.15445e-05
2034 2 1 1 10 3 3 6.12749e-05
2034 2 1 1 10 3 4 6.09109e-05
2034 2 1 1 10 3 5 6.08024e-05
2034 2 1 1 10 3 6 5.96734e-05
2034 2 1 1 10 3 7 6.02448e-05
2034 3 1 1 2 2 0 0.000211992
2034 3 1 1 2 3 0 0.000182318
2034 3 1 1 3 2 0 0.00140351
2034 3 1 1 3 3 0 0.00105912
2034 3 1 1 3 3 1 0.000438001
2034 3 1 1 3 3 2 0.000327706
2034 3 1 1 3 3 3 0.000261807
2034 3 1 1 3 3 4 0.000261807
2034 3 1 1 3 3 5 0.000234492
2034 3 1 1 3 3 7 0.000247588
2034 3 1 1 4 2 0 0.00541708
2034 3 1 1 4 2 1 0.00146573
2034 3 1 1 4 2 2 0.000783942
2034 3 1 1 4 2 3 0.000513207
2034 3 1 1 4 2 4 0.000531837
2034 3 1 1 4 2 8 0.000557283
2034 3 1 1 4 3 0 0.00365096
2034 3 1 1 4 3 1 0.00183075
2034 3 1 1 4 3 2 0.00144823
2034 3 1 1 4 3 3 0.00120566
2034 3 1 1 4 3 4 0.00120566
2034 3 1 1 4 3 5 0.00110132
2034 3 1 1 4 3 6 0.000959314
2034 3 1 1 4 3 7 0.00115165
2034 3 1 1 5 2 0 0.0058304
2034 3 1 1 5 2 1 0.00201418
2034 3 1 1 5 2 2 0.00118435
2034 3 1 1 5 2 3 0.00082251
2034 3 1 1 5 2 4 0.000848255
2034 3 1 1 5 2 5 0.00066867
2034 3 1 1 5 2 6 0.000638207
2034 3 1 1 5 2 7 0.000658278
2034 3 1 1 5 2 8 0.000883193
2034 3 1 1 5 3 0 0.00357989
2034 3 1 1 5 3 1 0.00210421
2034 3 1 1 5 3 2 0.00174281
2034 3 1 1 5 3 3 0.00150102
2034 3 1 1 5 3 4 0.00150102
2034 3 1 1 5 3 5 0.00139352
2034 3 1 1 5 3 6 0.00124343
2034 3 1 1 5 3 7 0.00144565
2034 3 1 1 6 2 0 0.006676
2034 3 1 1 6 2 1 0.0028107
2034 3 1 1 6 2 2 0.00178446
2034 3 1 1 6 2 3 0.00129996
2034 3 1 1 6 2 4 0.00133541
2034 3 1 1 6 2 5 0.00108439
2034 3 1 1 6 2 6 0.00104088
2034 3 1 1 6 2 7 0.00106958
2034 3 1 1 6 2 8 0.00138326
2034 3 1 1 6 3 0 0.00380126
2034 3 1 1 6 3 1 0.00254098
2034 3 1 1 6 3 2 0.00218429
2034 3 1 1 6 3 3 0.00193368
2034 3 1 1 6 3 4 0.00193368
2034 3 1 1 6 3 5 0.00181892
2034 3 1 1 6 3 6 0.00165496
2034 3 1 1 6 3 7 0.00187485
2034 3 1 1 7 2 0 0.00393878
2034 3 1 1 7 2 1 0.00198377
2034 3 1 1 7 2 2 0.00135011
2034 3 1 1 7 2 3 0.00102708
2034 3 1 1 7 2 4 0.00105136
2034 3 1 1 7 2 5 0.000876989
2034 3 1 1 7 2 6 0.000846136
2034 3 1 1 7 2 7 0.000866509
2034 3 1 1 7 2 8 0.00108395
2034 3 1 1 7 3 0 0.00209454
2034 3 1 1 7 3 1 0.00157315
2034 3 1 1 7 3 2 0.00139866
2034 3 1 1 7 3 3 0.00126943
2034 3 1 1 7 3 4 0.00126943
2034 3 1 1 7 3 5 0.00120837
2034 3 1 1 7 3 6 0.00111904
2034 3 1 1 7 3 7 0.00123827
2034 3 1 1 8 2 0 0.00572746
2034 3 1 1 8 2 1 0.00345455
2034 3 1 1 8 2 2 0.00252135
2034 3 1 1 8 2 3 0.00200354
2034 3 1 1 8 2 4 0.00204359
2034 3 1 1 8 2 5 0.00175138
2034 3 1 1 8 2 6 0.00169853
2034 3 1 1 8 2 7 0.00173347
2034 3 1 1 8 2 8 0.00209705
2034 3 1 1 8 3 0 0.00284332
2034 3 1 1 8 3 1 0.00240117
2034 3 1 1 8 3 2 0.00220844
2034 3 1 1 8 3 3 0.00205524
2034 3 1 1 8 3 4 0.00205524
2034 3 1 1 8 3 5 0.00197994
2034 3 1 1 8 3 6 0.00186644
2034 3 1 1 8 3 7 0.00201705
2034 3 1 1 9 2 0 0.000996726
2034 3 1 1 9 2 1 0.000759119
2034 3 1 1 9 2 2 0.00060651
2034 3 1 1 9 2 3 0.000509906
2034 3 1 1 9 2 4 0.000517703
2034 3 1 1 9 2 5 0.000459476
2034 3 1 1 9 2 6 0.000448602
2034 3 1 1 9 2 7 0.000455803
2034 3 1 1 9 2 8 0.000528023
2034 3 1 1 9 3 0 0.000452692
2034 3 1 1 9 3 1 0.000444909
2034 3 1 1 9 3 2 0.000427544
2034 3 1 1 9 3 3 0.000410998
2034 3 1 1 9 3 4 0.000410998
2034 3 1 1 9 3 5 0.000402115
2034 3 1 1 9 3 6 0.000387879
2034 3 1 1 9 3 7 0.000406551
2034 3 1 1 10 2 0 3.25971e-05
2034 3 1 1 10 2 1 3.03032e-05
2034 3 1 1 10 2 2 2.61572e-05
2034 3 1 1 10 2 3 2.30766e-05
2034 3 1 1 10 2 4 2.33372e-05
2034 3 1 1 10 2 5 2.13411e-05
2034 3 1 1 10 2 6 2.09555e-05
2034 3 1 1 10 2 7 2.12113e-05
2034 3 1 1 10 2 8 2.36789e-05
2034 3 1 1 10 3 0 1.3721e-05
2034 3 1 1 10 3 1 1.53514e-05
2034 3 1 1 10 3 2 1.53157e-05
2034 3 1 1 10 3 3 1.51366e-05
2034 3 1 1 10 3 4 1.51366e-05
2034 3 1 1 10 3 5 1.50067e-05
2034 3 1 1 10 3 6 1.47626e-05
2034 3 1 1 10 3 7 1.5074e-05
2034 4 1 1 3 2 0 0.00228996
2034 4 1 1 3 2 1 0.00050258
2034 4 1 1 3 3 0 0.00135429
2034 4 1 1 3 3 1 0.000493354
2034 4 1 1 3 3 2 0.000388637
2034 4 1 1 3 3 3 0.000322742
2034 4 1 1 3 3 4 0.000309918
2034 4 1 1 3 3 7 0.000314107
2034 4 1 1 4 2 0 0.0118526
2034 4 1 1 4 2 1 0.00345148
2034 4 1 1 4 2 2 0.0021765
2034 4 1 1 4 2 3 0.00184652
2034 4 1 1 4 2 4 0.00140701
2034 4 1 1 4 2 5 0.00127639
2034 4 1 1 4 3 0 0.00627266
2034 4 1 1 4 3 1 0.00283979
2034 4 1 1 4 3 2 0.00234004
2034 4 1 1 4 3 3 0.00201009
2034 4 1 1 4 3 4 0.00194425
2034 4 1 1 4 3 5 0.00180306
2034 4 1 1 4 3 6 0.00172939
2034 4 1 1 4 3 7 0.00196581
2034 4 1 1 5 2 0 0.0137058
2034 4 1 1 5 2 1 0.00501358
2034 4 1 1 5 2 2 0.00339205
2034 4 1 1 5 2 3 0.00294705
2034 4 1 1 5 2 4 0.00233261
2034 4 1 1 5 2 5 0.00214433
2034 4 1 1 5 2 6 0.00170639
2034 4 1 1 5 2 7 0.00179286
2034 4 1 1 5 2 8 0.00158178
2034 4 1 1 5 3 0 0.00663175
2034 4 1 1 5 3 1 0.00357758
2034 4 1 1 5 3 2 0.00305699
2034 4 1 1 5 3 3 0.00269853
2034 4 1 1 5 3 4 0.00262543
2034 4 1 1 5 3 5 0.00246677
2034 4 1 1 5 3 6 0.00238292
2034 4 1 1 5 3 7 0.00264943
2034 4 1 1 6 2 0 0.0203519
2034 4 1 1 6 2 1 0.008989
2034 4 1 1 6 2 2 0.00644591
2034 4 1 1 6 2 3 0.00571145
2034 4 1 1 6 2 4 0.00466496
2034 4 1 1 6 2 5 0.00433568
2034 4 1 1 6 2 6 0.0035514
2034 4 1 1 6 2 7 0.00370847
2034 4 1 1 6 2 8 0.00332297
2034 4 1 1 6 3 0 0.00914467
2034 4 1 1 6 3 1 0.00570223
2034 4 1 1 6 3 2 0.00502089
2034 4 1 1 6 3 3 0.00453315
2034 4 1 1 6 3 4 0.00443169
2034 4 1 1 6 3 5 0.00420906
2034 4 1 1 6 3 6 0.00409001
2034 4 1 1 6 3 7 0.00446509
2034 4 1 1 7 2 0 0.0123822
2034 4 1 1 7 2 1 0.00647847
2034 4 1 1 7 2 2 0.0048949
2034 4 1 1 7 2 3 0.00441446
2034 4 1 1 7 2 4 0.00370889
2034 4 1 1 7 2 5 0.00348122
2034 4 1 1 7 2 6 0.00292656
2034 4 1 1 7 2 7 0.00303913
2034 4 1 1 7 2 8 0.0027614
2034 4 1 1 7 3 0 0.00520546
2034 4 1 1 7 3 1 0.00369723
2034 4 1 1 7 3 2 0.00334445
2034 4 1 1 7 3 3 0.00308132
2034 4 1 1 7 3 4 0.00302546
2034 4 1 1 7 3 5 0.00290147
2034 4 1 1 7 3 6 0.00283438
2034 4 1 1 7 3 7 0.00304389
2034 4 1 1 8 2 0 0.0180288
2034 4 1 1 8 2 1 0.0111986
2034 4 1 1 8 2 2 0.00892127
2034 4 1 1 8 2 3 0.00819091
2034 4 1 1 8 2 4 0.00708144
2034 4 1 1 8 2 5 0.00671339
2034 4 1 1 8 2 6 0.00579425
2034 4 1 1 8 2 7 0.0059835
2034 4 1 1 8 2 8 0.00551395
2034 4 1 1 8 3 0 0.00708525
2034 4 1 1 8 3 1 0.00574175
2034 4 1 1 8 3 2 0.0053377
2034 4 1 1 8 3 3 0.00501967
2034 4 1 1 8 3 4 0.00495037
2034 4 1 1 8 3 5 0.00479437
2034 4 1 1 8 3 6 0.00470869
2034 4 1 1 8 3 7 0.00497331
2034 4 1 1 9 2 0 0.00324229
2034 4 1 1 9 2 1 0.00251356
2034 4 1 1 9 2 2 0.00214411
2034 4 1 1 9 2 3 0.0020146
2034 4 1 1 9 2 4 0.00180727
2034 4 1 1 9 2 5 0.00173556
2034 4 1 1 9 2 6 0.00154973
2034 4 1 1 9 2 7 0.0015888
2034 4 1 1 9 2 8 0.00149105
2034 4 1 1 9 3 0 0.00116797
2034 4 1 1 9 3 1 0.00112224
2034 4 1 1 9 3 2 0.00108073
2034 4 1 1 9 3 3 0.00104362
2034 4 1 1 9 3 4 0.00103507
2034 4 1 1 9 3 5 0.00101525
2034 4 1 1 9 3 6 0.00100404
2034 4 1 1 9 3 7 0.00103792
2034 4 1 1 10 2 0 0.000108012
2034 4 1 1 10 2 1 0.00010116
2034 4 1 1 10 2 2 9.14745e-05
2034 4 1 1 10 2 3 8.76603e-05
2034 4 1 1 10 2 4 8.11566e-05
2034 4 1 1 10 2 5 7.8798e-05
2034 4 1 1 10 2 6 7.24309e-05
2034 4 1 1 10 2 7 7.38001e-05
2034 4 1 1 10 2 8 7.03444e-05
2034 4 1 1 10 3 0 3.61241e-05
2034 4 1 1 10 3 1 4.01375e-05
2034 4 1 1 10 3 2 3.98337e-05
2034 4 1 1 10 3 3 3.93451e-05
2034 4 1 1 10 3 4 3.92122e-05
2034 4 1 1 10 3 5 3.88799e-05
2034 4 1 1 10 3 6 3.86783e-05
2034 4 1 1 10 3 7 3.92572e-05
2035 1 1 1 2 2 1 0.00153653
2035 1 1 1 2 3 1 0.00140206
2035 1 1 1 3 2 1 0.00465855
2035 1 1 1 3 3 1 0.00353751
2035 1 1 1 3 3 2 0.00129529
2035 1 1 1 3 3 3 0.00100609
2035 1 1 1 3 3 4 0.000917116
2035 1 1 1 3 3 5 0.000839456
2035 1 1 1 3 3 6 0.000760682
2035 1 1 1 3 3 7 0.000782022
2035 1 1 1 4 2 1 0.0168832
2035 1 1 1 4 2 2 0.00512458
2035 1 1 1 4 2 3 0.00355825
2035 1 1 1 4 2 4 0.00227793
2035 1 1 1 4 2 5 0.00201221
2035 1 1 1 4 2 6 0.00174431
2035 1 1 1 4 3 1 0.0110655
